,obs_id,site_id,timestamp,target
1109,908,80,2016-04-28 02:00:00+00:00,3811.17034013731
2141,2246,83,2016-04-28 04:00:00+00:00,20211.752053052263
467,1777,82,2016-04-28 04:00:00+00:00,5920.415782159909
1231,2830,85,2016-04-28 15:00:00+00:00,3956.4375951459747
937,5315,91,2016-04-28 22:00:00+00:00,4261.41681469306
1250,3244,86,2016-04-29 01:00:00+00:00,2874.4831526148123
779,2905,85,2016-04-29 08:00:00+00:00,1583.3455297457283
349,5340,91,2016-04-29 12:00:00+00:00,17783.700070171126
5101,825,80,2016-04-29 18:00:00+00:00,26904.285966230032
5316,4360,89,2016-04-29 19:00:00+00:00,849802.9967606107
1090,646,79,2016-04-29 21:00:00+00:00,588503.5091136502
3813,2204,83,2016-04-30 00:00:00+00:00,8165.6409309644205
1447,2938,85,2016-04-30 13:00:00+00:00,151247.00577955975
1581,5367,91,2016-04-30 14:00:00+00:00,23343.508311385543
1899,3683,87,2016-04-30 17:00:00+00:00,4010.73805191578
2425,3332,86,2016-04-30 21:00:00+00:00,24502.73987433301
2410,3171,86,2016-05-01 07:00:00+00:00,10176.335137065764
2762,1150,80,2016-05-01 10:00:00+00:00,238898.72356567509
1743,844,80,2016-05-01 15:00:00+00:00,4486.530354310084
5150,1767,82,2016-05-01 20:00:00+00:00,7854.255505950491
3126,1592,82,2016-05-02 06:00:00+00:00,605157.7886068802
2577,388,79,2016-05-02 13:00:00+00:00,9495.878427316155
5216,2880,85,2016-05-02 17:00:00+00:00,26190.32109933285
4741,670,79,2016-05-02 21:00:00+00:00,43476.777768806816
3452,4682,90,2016-05-02 22:00:00+00:00,9329.436443330607
4911,3352,86,2016-05-02 22:00:00+00:00,19623.68880334069
2898,3228,86,2016-05-03 03:00:00+00:00,142122.14455956625
1715,459,79,2016-05-03 08:00:00+00:00,231485.15910948883
2110,1878,82,2016-05-03 15:00:00+00:00,21339.036003835325
3981,4919,90,2016-05-03 19:00:00+00:00,2031.4136106396502
5141,1553,82,2016-05-04 01:00:00+00:00,10095.780778180113
1106,855,80,2016-05-04 02:00:00+00:00,1512.232925128211
4175,2978,85,2016-05-04 14:00:00+00:00,7961.693336340904
2724,691,79,2016-05-04 16:00:00+00:00,118408.91592724742
2143,2262,83,2016-05-05 03:00:00+00:00,8172.861081791149
5368,5303,91,2016-05-05 19:00:00+00:00,10986.700795536239
2890,3144,86,2016-05-06 15:00:00+00:00,8357.38858320906
4060,913,80,2016-05-07 02:00:00+00:00,122927.95563294129
1293,4007,88,2016-05-07 04:00:00+00:00,76486.67758104176
1089,626,79,2016-05-07 08:00:00+00:00,3259.1448131168545
1335,4632,90,2016-05-07 14:00:00+00:00,24431.462478072506
319,4925,90,2016-05-07 15:00:00+00:00,99310.17265729725
2258,3973,88,2016-05-08 00:00:00+00:00,3310.410623439614
306,4600,89,2016-05-08 00:00:00+00:00,5971.663032744195
3860,2929,85,2016-05-08 08:00:00+00:00,207039.37741985306
3414,4433,89,2016-05-08 13:00:00+00:00,5167.522494218707
228,3337,86,2016-05-08 17:00:00+00:00,4028.1301525516587
4794,1611,82,2016-05-08 23:00:00+00:00,74220.70297151661
3198,837,80,2016-05-09 01:00:00+00:00,1239527.3867114256
4506,4607,89,2016-05-09 05:00:00+00:00,8092.968478427562
3715,775,80,2016-05-09 10:00:00+00:00,10110.304393005828
5098,783,80,2016-05-09 20:00:00+00:00,29430.394019565043
1683,1875,82,2016-05-10 03:00:00+00:00,14405.067166879957
1338,4714,90,2016-05-10 09:00:00+00:00,34553.11452804912
1970,4918,90,2016-05-10 21:00:00+00:00,4784.837176995944
3432,2771,85,2016-05-10 22:00:00+00:00,6382.565644741591
2253,3878,88,2016-05-11 07:00:00+00:00,21738.884104596575
3954,4516,89,2016-05-11 07:00:00+00:00,239644.81504776218
3845,2746,85,2016-05-11 10:00:00+00:00,251240.56137529883
2798,1745,82,2016-05-11 11:00:00+00:00,220394.7612356515
2800,1761,82,2016-05-12 06:00:00+00:00,14013.429433058092
226,3326,86,2016-05-12 08:00:00+00:00,5238.650767033212
988,1012,80,2016-05-12 13:00:00+00:00,19850.385267626494
2789,1618,82,2016-05-12 19:00:00+00:00,37464.24002924377
5252,3381,86,2016-05-12 22:00:00+00:00,18775.300515157847
2605,831,80,2016-05-13 06:00:00+00:00,35938.086526723564
116,1664,82,2016-05-13 07:00:00+00:00,114.18093970317209
3406,4303,89,2016-05-13 08:00:00+00:00,15387.946895199993
4162,2670,84,2016-05-13 09:00:00+00:00,12988.064497641888
5209,2694,85,2016-05-13 10:00:00+00:00,3800.534101555152
3914,3871,88,2016-05-13 10:00:00+00:00,30453.59385235614
905,4877,90,2016-05-13 14:00:00+00:00,32516.265228342025
3905,3732,87,2016-05-13 21:00:00+00:00,6076.711625673164
785,3026,85,2016-05-14 00:00:00+00:00,573911.9977959349
1226,2775,85,2016-05-14 05:00:00+00:00,2124.1510031563193
966,549,79,2016-05-14 05:00:00+00:00,5844.471132862139
1685,1908,82,2016-05-14 06:00:00+00:00,5255.633686349678
2962,4257,89,2016-05-14 10:00:00+00:00,1012596.9714217335
4836,2158,83,2016-05-14 11:00:00+00:00,367659.28503276955
3164,391,79,2016-05-14 12:00:00+00:00,12096.447958413328
2454,3717,87,2016-05-14 13:00:00+00:00,9611.568217805238
2617,1019,80,2016-05-14 14:00:00+00:00,20764.670794629954
1803,1940,83,2016-05-14 14:00:00+00:00,3494.901734780696
1201,2269,83,2016-05-14 16:00:00+00:00,446233.50972753746
983,920,80,2016-05-15 06:00:00+00:00,15504.047538346436
2251,3829,87,2016-05-15 11:00:00+00:00,4066.0689487819677
2607,879,80,2016-05-15 11:00:00+00:00,26325.411917896992
4523,4833,90,2016-05-15 13:00:00+00:00,24525.764194530755
2338,5109,91,2016-05-15 13:00:00+00:00,51558.25886345087
2760,1146,80,2016-05-15 17:00:00+00:00,210138.96547295962
3863,2951,85,2016-05-16 03:00:00+00:00,7692.041515885974
670,4638,90,2016-05-16 05:00:00+00:00,59289.47958363183
4883,2863,85,2016-05-16 13:00:00+00:00,245942.31023431686
2943,3904,88,2016-05-16 13:00:00+00:00,67010.79977926289
841,3929,88,2016-05-16 16:00:00+00:00,1500.3653612965886
1873,3250,86,2016-05-16 16:00:00+00:00,6641.296137598425
1732,733,79,2016-05-16 21:00:00+00:00,50635.647116075284
3642,5038,91,2016-05-17 01:00:00+00:00,13071.968377705623
4053,857,80,2016-05-17 02:00:00+00:00,3551.962729811544
227,3331,86,2016-05-17 11:00:00+00:00,5036.605655238498
4545,5197,91,2016-05-17 13:00:00+00:00,7810.013799400447
230,3366,86,2016-05-17 20:00:00+00:00,1880.9764587627167
4160,2664,84,2016-05-17 21:00:00+00:00,2829.3027466906265
5158,1903,82,2016-05-17 23:00:00+00:00,1119322.7509753704
1957,4675,90,2016-05-17 23:00:00+00:00,7118.089600050969
3780,1819,82,2016-05-18 00:00:00+00:00,855542.0942397069
4170,2916,85,2016-05-18 02:00:00+00:00,10428.397897458619
4879,2831,85,2016-05-18 09:00:00+00:00,56546.88517183562
3064,614,79,2016-05-18 23:00:00+00:00,14613.39979120257
1965,4791,90,2016-05-19 03:00:00+00:00,2198.921809819688
776,2865,85,2016-05-19 05:00:00+00:00,2463.524672397724
3722,871,80,2016-05-19 06:00:00+00:00,6929.475613072291
2795,1702,82,2016-05-19 12:00:00+00:00,17663.2215101223
3986,4989,90,2016-05-19 13:00:00+00:00,79118.53261543928
120,1744,82,2016-05-19 18:00:00+00:00,290.15660470785804
3940,4221,88,2016-05-19 18:00:00+00:00,795745.1934177015
1956,4653,90,2016-05-19 22:00:00+00:00,3070.885762740686
4894,3034,85,2016-05-20 00:00:00+00:00,9320.509714490643
2967,4372,89,2016-05-20 03:00:00+00:00,28927.204074645455
2868,2723,85,2016-05-20 06:00:00+00:00,13838.730008097245
578,3349,86,2016-05-20 06:00:00+00:00,97000.41979492309
4682,1720,82,2016-05-20 09:00:00+00:00,404991.1800430758
5013,4788,90,2016-05-20 20:00:00+00:00,372123.3160110141
3016,5041,91,2016-05-20 21:00:00+00:00,10470.03882075207
673,4668,90,2016-05-21 10:00:00+00:00,3140.150418938255
2334,5086,91,2016-05-21 10:00:00+00:00,15986.988212408314
3395,4075,88,2016-05-21 12:00:00+00:00,39194.051450601546
856,4182,88,2016-05-21 13:00:00+00:00,10475.11719338048
4884,2879,85,2016-05-21 22:00:00+00:00,999266.8768772732
849,4023,88,2016-05-22 00:00:00+00:00,81333.05071554857
3598,4425,89,2016-05-22 01:00:00+00:00,293430.5582339813
3466,4934,90,2016-05-22 10:00:00+00:00,62188.7407051967
286,4287,89,2016-05-22 14:00:00+00:00,2266.619632840102
2553,5237,91,2016-05-22 18:00:00+00:00,259788.6415261643
5024,4983,90,2016-05-22 21:00:00+00:00,13336.807426896174
4935,3798,87,2016-05-22 23:00:00+00:00,8279.048484345392
3330,3321,86,2016-05-23 06:00:00+00:00,2914.1326978660722
323,4972,90,2016-05-23 07:00:00+00:00,3016.007273350184
4633,1025,80,2016-05-23 15:00:00+00:00,11955.643650624785
1031,1700,82,2016-05-24 01:00:00+00:00,3478.926159430812
2756,1128,80,2016-05-24 13:00:00+00:00,16248.904306848528
1890,3558,87,2016-05-24 16:00:00+00:00,415015.2898425663
5373,5354,91,2016-05-24 19:00:00+00:00,475438.922139241
3237,1624,82,2016-05-24 22:00:00+00:00,7082.29347070167
4674,1625,82,2016-05-25 14:00:00+00:00,23373.351789366738
1686,1913,82,2016-05-25 18:00:00+00:00,19255.0038778054
3196,812,80,2016-05-25 21:00:00+00:00,29982.36684887883
1454,3030,85,2016-05-25 21:00:00+00:00,38467.67065000204
1716,467,79,2016-05-26 06:00:00+00:00,92491.75906772361
3561,3848,88,2016-05-26 14:00:00+00:00,10399.859210377947
5339,4790,90,2016-05-26 14:00:00+00:00,30974.792387506262
4512,4666,90,2016-05-26 15:00:00+00:00,13988.020510849703
4413,3199,86,2016-05-26 18:00:00+00:00,4451.177231526361
2464,4001,88,2016-05-26 19:00:00+00:00,2166.236419449668
1208,2409,84,2016-05-27 03:00:00+00:00,31607.086928883924
4372,2541,84,2016-05-27 08:00:00+00:00,434643.9183684202
5229,3103,86,2016-05-27 11:00:00+00:00,32683.36372911848
1460,3117,86,2016-05-27 18:00:00+00:00,11834.430620790032
4616,764,79,2016-05-27 18:00:00+00:00,385576.2571120246
2989,4670,90,2016-05-27 18:00:00+00:00,137652.26671039034
3885,3347,86,2016-05-27 21:00:00+00:00,413444.0552201952
5049,5308,91,2016-05-28 03:00:00+00:00,47429.60569847738
3281,2527,84,2016-05-28 03:00:00+00:00,3590.08940344414
4768,1144,80,2016-05-29 01:00:00+00:00,248713.1304824992
4733,510,79,2016-05-29 04:00:00+00:00,19102.607012240274
585,3400,86,2016-05-29 15:00:00+00:00,2642.3000197246974
5358,5072,91,2016-05-29 22:00:00+00:00,43432.08802759433
2026,538,79,2016-05-30 06:00:00+00:00,2451.494772330751
932,5263,91,2016-05-30 09:00:00+00:00,490665.53536469804
3462,4891,90,2016-05-30 12:00:00+00:00,21927.058106240198
326,5030,91,2016-05-30 14:00:00+00:00,6026.592151820205
974,638,79,2016-05-31 06:00:00+00:00,10793.755462771176
3438,2872,85,2016-05-31 10:00:00+00:00,5024.144900544767
2732,751,79,2016-05-31 15:00:00+00:00,18422.66531839773
2481,4216,88,2016-05-31 21:00:00+00:00,8718.182496226358
3967,4698,90,2016-05-31 21:00:00+00:00,16736.56300034513
272,4102,88,2016-06-01 07:00:00+00:00,1654.1557989206954
545,2789,85,2016-06-01 10:00:00+00:00,23018.42153575366
3433,2780,85,2016-06-01 11:00:00+00:00,1839.5703027566665
3322,3231,86,2016-06-02 00:00:00+00:00,9428.749823139506
1477,3280,86,2016-06-02 18:00:00+00:00,141208.9388108852
4792,1581,82,2016-06-03 02:00:00+00:00,42612.82020919591
3893,3563,87,2016-06-03 06:00:00+00:00,13373.017953422948
276,4168,88,2016-06-03 06:00:00+00:00,6533.065879676625
2889,3141,86,2016-06-03 08:00:00+00:00,9284.65237803129
3185,699,79,2016-06-03 12:00:00+00:00,24417.753648212903
3614,4583,89,2016-06-03 13:00:00+00:00,924244.8236294357
5007,4711,90,2016-06-03 16:00:00+00:00,263894.5000595678
977,661,79,2016-06-03 19:00:00+00:00,2341.39480892819
986,966,80,2016-06-03 23:00:00+00:00,3043.2580709083654
1639,1100,80,2016-06-04 01:00:00+00:00,11950.403936392777
1959,4734,90,2016-06-04 03:00:00+00:00,216420.8280471874
4528,4872,90,2016-06-04 07:00:00+00:00,23776.33621072375
561,3071,85,2016-06-04 11:00:00+00:00,8816.184097177385
3912,3806,87,2016-06-04 12:00:00+00:00,879124.5778192524
985,954,80,2016-06-05 00:00:00+00:00,10011.618763221546
5228,3101,86,2016-06-05 01:00:00+00:00,26680.291920628904
2294,4463,89,2016-06-05 02:00:00+00:00,2819.575630449348
1277,3759,87,2016-06-05 02:00:00+00:00,3601.9160108583906
2167,2619,84,2016-06-05 02:00:00+00:00,20865.172050071593
5108,953,80,2016-06-05 04:00:00+00:00,16609.3659829046
3474,3011,85,2016-06-05 15:00:00+00:00,4072.556214612853
56,762,79,2016-06-06 05:00:00+00:00,880.9595823334714
557,3045,85,2016-06-06 13:00:00+00:00,52992.35047212495
2907,3457,87,2016-06-06 15:00:00+00:00,374781.3321589199
1600,465,79,2016-06-06 19:00:00+00:00,13218.551884417446
3411,4373,89,2016-06-06 20:00:00+00:00,4647.33796184297
2263,4040,88,2016-06-07 01:00:00+00:00,33207.16354252967
309,4728,90,2016-06-07 08:00:00+00:00,3858.741994943283
4885,2885,85,2016-06-07 11:00:00+00:00,12824.47381489215
4174,2971,85,2016-06-08 02:00:00+00:00,39985.256204300225
5031,5082,91,2016-06-08 04:00:00+00:00,53084.708347069114
1437,2777,85,2016-06-08 06:00:00+00:00,4888.936999625097
4049,807,80,2016-06-08 15:00:00+00:00,246809.53717033798
5256,3403,86,2016-06-09 07:00:00+00:00,86830.38782003839
423,1124,80,2016-06-09 07:00:00+00:00,19963.716754173325
159,2310,84,2016-06-09 15:00:00+00:00,261.03319971340125
5265,3544,87,2016-06-09 16:00:00+00:00,24298.301693201876
2274,4192,88,2016-06-09 22:00:00+00:00,23304.512909258883
3830,2509,84,2016-06-10 00:00:00+00:00,3753.3125684810357
1100,778,80,2016-06-10 04:00:00+00:00,32586.872738710073
3022,5106,91,2016-06-10 04:00:00+00:00,8561.780937489606
1030,1655,82,2016-06-10 08:00:00+00:00,2752.1116864228034
3841,2698,85,2016-06-10 23:00:00+00:00,524083.4820612518
236,3412,86,2016-06-11 04:00:00+00:00,31025.63293885264
4064,996,80,2016-06-11 10:00:00+00:00,109.09069090241799
1894,3615,87,2016-06-11 15:00:00+00:00,7437.934294632456
2948,4026,88,2016-06-11 17:00:00+00:00,16407.945141893804
3300,2901,85,2016-06-12 06:00:00+00:00,3582.0571253843978
4260,4329,89,2016-06-12 11:00:00+00:00,107655.5181915545
4795,1628,82,2016-06-12 17:00:00+00:00,19122.572271270154
1875,3279,86,2016-06-12 21:00:00+00:00,20379.799873660828
3832,2515,84,2016-06-12 21:00:00+00:00,309793.4538744408
328,5039,91,2016-06-13 05:00:00+00:00,2113.4390881521913
4557,17,78,2016-06-13 07:00:00+00:00,1725.6425820615236
2885,3025,85,2016-06-13 11:00:00+00:00,1023396.4188074768
401,738,79,2016-06-13 15:00:00+00:00,26163.103400546075
1211,2445,84,2016-06-13 21:00:00+00:00,694.3851752093062
2469,4038,88,2016-06-14 00:00:00+00:00,9697.678528420385
4169,2802,85,2016-06-14 01:00:00+00:00,128910.79295924892
3777,1799,82,2016-06-14 03:00:00+00:00,40195.34910931397
524,2614,84,2016-06-14 03:00:00+00:00,1984.287746566865
1175,1710,82,2016-06-14 11:00:00+00:00,91123.68462109675
2987,4637,90,2016-06-14 14:00:00+00:00,2130.8257694007043
3993,5134,91,2016-06-15 00:00:00+00:00,11881.734263435781
581,3365,86,2016-06-15 02:00:00+00:00,1116.1551524141883
1026,1613,82,2016-06-15 11:00:00+00:00,634.4720065318375
3560,3808,87,2016-06-15 13:00:00+00:00,366308.2491541919
4983,4383,89,2016-06-15 22:00:00+00:00,467679.5497814786
4717,261,78,2016-06-15 23:00:00+00:00,417688.434581631
4029,487,79,2016-06-16 09:00:00+00:00,15182.162363600364
1430,2608,84,2016-06-16 11:00:00+00:00,4051.0126788634298
2812,1894,82,2016-06-16 17:00:00+00:00,2990.6216873061376
2327,4965,90,2016-06-16 21:00:00+00:00,18657.72380870262
457,1640,82,2016-06-16 22:00:00+00:00,4509.978272041047
5202,2574,84,2016-06-16 22:00:00+00:00,9320.74623126353
3255,1899,82,2016-06-16 23:00:00+00:00,86585.97761135145
2913,3493,87,2016-06-16 23:00:00+00:00,514166.6374651678
2385,2824,85,2016-06-17 01:00:00+00:00,72137.95180043954
3469,4941,90,2016-06-17 02:00:00+00:00,15874.212020546978
3498,3336,86,2016-06-17 02:00:00+00:00,17225.79612797553
5242,3267,86,2016-06-17 15:00:00+00:00,29636.236038235813
2567,252,78,2016-06-17 16:00:00+00:00,20607.68528738739
3409,4353,89,2016-06-17 22:00:00+00:00,7234.111515389448
3973,4837,90,2016-06-17 23:00:00+00:00,10004.66885841692
766,2733,85,2016-06-18 08:00:00+00:00,91203.65779384345
1294,4027,88,2016-06-18 10:00:00+00:00,3938.4371332563505
3240,1675,82,2016-06-18 12:00:00+00:00,40127.191492078084
4269,4531,89,2016-06-18 12:00:00+00:00,318980.81075255823
4612,694,79,2016-06-18 14:00:00+00:00,265438.25460569246
2946,4016,88,2016-06-18 15:00:00+00:00,24837.090379139547
3149,22,78,2016-06-18 18:00:00+00:00,6215.175713940809
802,3298,86,2016-06-18 18:00:00+00:00,20067.34534440797
1168,1639,82,2016-06-18 18:00:00+00:00,50.470545408610256
17,216,78,2016-06-19 01:00:00+00:00,7700.766885011451
4761,978,80,2016-06-19 02:00:00+00:00,159141.73050181053
4951,3957,88,2016-06-19 02:00:00+00:00,3665.4597717073643
890,4652,90,2016-06-19 05:00:00+00:00,79065.41958015316
1926,4120,88,2016-06-19 10:00:00+00:00,341079.0905156632
2447,3559,87,2016-06-19 11:00:00+00:00,37052.94943283601
1450,2965,85,2016-06-19 13:00:00+00:00,19128.927442190656
3028,5235,91,2016-06-19 16:00:00+00:00,9583.913917282978
1595,374,78,2016-06-19 17:00:00+00:00,189376.34679293944
1532,4532,89,2016-06-20 00:00:00+00:00,11195.552814094657
3630,4824,90,2016-06-20 18:00:00+00:00,22707.42127059179
4484,4355,89,2016-06-20 19:00:00+00:00,2476.770828740806
5215,2859,85,2016-06-20 20:00:00+00:00,14918.709899559679
4709,151,78,2016-06-21 03:00:00+00:00,20870.229044797405
975,640,79,2016-06-21 09:00:00+00:00,31579.481392308033
4948,3913,88,2016-06-21 14:00:00+00:00,3292.875581814174
2608,882,80,2016-06-22 01:00:00+00:00,130.84712959149664
2468,4033,88,2016-06-22 06:00:00+00:00,55659.00551983227
4019,306,78,2016-06-22 07:00:00+00:00,284080.62131958123
4632,1003,80,2016-06-22 07:00:00+00:00,19434.063283330255
1526,4456,89,2016-06-22 08:00:00+00:00,111717.95849648057
5230,3113,86,2016-06-22 12:00:00+00:00,1394342.3963426882
586,3411,86,2016-06-22 20:00:00+00:00,4138.2091491865485
5068,215,78,2016-06-22 22:00:00+00:00,23714.59901555549
4820,1880,82,2016-06-23 02:00:00+00:00,24975.819939578545
3302,2911,85,2016-06-23 15:00:00+00:00,7634.402733181244
1545,4879,90,2016-06-23 16:00:00+00:00,33915.035485440996
5083,449,79,2016-06-23 16:00:00+00:00,47161.04808002886
5347,4908,90,2016-06-23 21:00:00+00:00,9732.487311777219
5149,1762,82,2016-06-23 22:00:00+00:00,54953.590717481464
4905,3213,86,2016-06-24 01:00:00+00:00,73941.79679288503
4481,4308,89,2016-06-24 11:00:00+00:00,16911.004796151832
4184,3115,86,2016-06-24 12:00:00+00:00,40288.84600102464
1745,883,80,2016-06-24 14:00:00+00:00,34394.080488353575
29,361,78,2016-06-24 17:00:00+00:00,24247.300908154535
61,814,80,2016-06-24 17:00:00+00:00,3061.0948812004585
1583,178,78,2016-06-24 20:00:00+00:00,18659.696889232917
4749,789,80,2016-06-25 01:00:00+00:00,327996.9017205089
3155,154,78,2016-06-25 02:00:00+00:00,14633.136956996206
2796,1728,82,2016-06-25 14:00:00+00:00,8433.298014046295
3834,2600,84,2016-06-25 18:00:00+00:00,23248.933945864137
3916,3955,88,2016-06-26 02:00:00+00:00,2612.743175767501
1079,533,79,2016-06-26 07:00:00+00:00,2082.8243255181305
28,360,78,2016-06-26 07:00:00+00:00,13203.928038302609
1259,3311,86,2016-06-26 12:00:00+00:00,3260.521764590253
2871,2750,85,2016-06-26 14:00:00+00:00,62001.406872465785
3355,3942,88,2016-06-26 15:00:00+00:00,30246.041604002123
3044,102,78,2016-06-26 20:00:00+00:00,9610.884479028235
5190,2448,84,2016-06-26 22:00:00+00:00,29766.258172159072
4813,1773,82,2016-06-27 00:00:00+00:00,4785.160688133155
1383,18,78,2016-06-27 07:00:00+00:00,1970.450223748278
345,5291,91,2016-06-27 08:00:00+00:00,5656.472536663612
4672,1596,82,2016-06-27 09:00:00+00:00,4211.190824320737
3080,948,80,2016-06-27 13:00:00+00:00,472160.9881221203
2093,1594,82,2016-06-27 19:00:00+00:00,3576.3590047947414
4108,1690,82,2016-06-27 21:00:00+00:00,40848.15233243542
3784,1890,82,2016-06-27 23:00:00+00:00,1069925.5046406246
757,2564,84,2016-06-28 00:00:00+00:00,2474.023320049554
4211,3540,87,2016-06-28 06:00:00+00:00,715613.9630590212
3519,3480,87,2016-06-28 13:00:00+00:00,363873.03704395087
3923,4035,88,2016-06-28 19:00:00+00:00,52166.954592321476
5292,3821,87,2016-06-28 19:00:00+00:00,28699.36108658328
4425,3453,86,2016-06-29 01:00:00+00:00,28729.101781685982
3084,1067,80,2016-06-29 05:00:00+00:00,52560.716017193125
3970,4786,90,2016-06-29 17:00:00+00:00,352650.90054547647
110,1546,82,2016-06-29 17:00:00+00:00,56.8767648823536
5260,3469,87,2016-06-29 18:00:00+00:00,20531.275039517015
3405,4265,89,2016-06-30 05:00:00+00:00,285819.73329348984
5010,4758,90,2016-06-30 07:00:00+00:00,30600.02680146445
3686,231,78,2016-06-30 11:00:00+00:00,1073077.2173624975
3957,4539,89,2016-06-30 16:00:00+00:00,56959.57850588629
117,1685,82,2016-07-01 01:00:00+00:00,4650.823380271616
4202,3431,86,2016-07-01 05:00:00+00:00,396460.0441680874
4221,3699,87,2016-07-01 12:00:00+00:00,152525.6343578902
2182,2796,85,2016-07-01 13:00:00+00:00,39568.55256986687
3693,338,78,2016-07-01 16:00:00+00:00,7783.447807466358
3640,4992,91,2016-07-01 20:00:00+00:00,26842.23998320585
1036,1783,82,2016-07-02 10:00:00+00:00,1257.5041531191127
4535,5021,91,2016-07-02 13:00:00+00:00,7285.895354160166
3915,3934,88,2016-07-02 13:00:00+00:00,8714.1500736195
556,3029,85,2016-07-02 14:00:00+00:00,23016.198443638383
911,4948,90,2016-07-02 15:00:00+00:00,20903.68434796106
2811,1887,82,2016-07-02 19:00:00+00:00,7553.725522857436
1280,3802,87,2016-07-03 06:00:00+00:00,82855.82452597588
4178,3041,85,2016-07-03 07:00:00+00:00,636106.2304844977
537,2685,84,2016-07-03 11:00:00+00:00,30477.678276043804
1621,859,80,2016-07-03 18:00:00+00:00,101507.58435671664
713,5295,91,2016-07-03 23:00:00+00:00,1444.5916204988353
2001,173,78,2016-07-04 14:00:00+00:00,45611.77756824119
4724,393,79,2016-07-05 04:00:00+00:00,224583.7787612076
4061,914,80,2016-07-05 05:00:00+00:00,19748.68595958146
4746,760,79,2016-07-05 07:00:00+00:00,36648.259314642135
3483,3158,86,2016-07-05 09:00:00+00:00,793748.0503130963
796,3150,86,2016-07-05 16:00:00+00:00,34922.83511340634
3428,2696,85,2016-07-05 23:00:00+00:00,10590.911802954663
3928,4107,88,2016-07-06 13:00:00+00:00,19544.50124949766
3658,5253,91,2016-07-06 15:00:00+00:00,71460.81836519646
627,3888,88,2016-07-06 16:00:00+00:00,28446.055850686193
1504,3928,88,2016-07-07 05:00:00+00:00,469190.7582549091
2863,2591,84,2016-07-07 05:00:00+00:00,1115417.2522571003
686,4922,90,2016-07-07 12:00:00+00:00,554.791565698136
939,5346,91,2016-07-07 16:00:00+00:00,189460.4473719329
4217,3657,87,2016-07-07 16:00:00+00:00,118614.86940333829
2227,3506,87,2016-07-08 02:00:00+00:00,7104.647068299542
3335,3425,86,2016-07-08 02:00:00+00:00,4883.735350141317
1463,3137,86,2016-07-08 06:00:00+00:00,35698.18320332121
1020,1537,82,2016-07-08 10:00:00+00:00,3036.9191570601783
4555,12,78,2016-07-08 23:00:00+00:00,6502.004365655303
4504,4576,89,2016-07-09 05:00:00+00:00,77112.08483410747
960,395,79,2016-07-09 06:00:00+00:00,7132.413957434098
773,2805,85,2016-07-09 07:00:00+00:00,10959.334703197315
2152,2343,84,2016-07-09 16:00:00+00:00,24349.610826233897
5211,2710,85,2016-07-09 18:00:00+00:00,237293.94809674905
171,2436,84,2016-07-09 23:00:00+00:00,2133.2158205613814
3218,1135,80,2016-07-09 23:00:00+00:00,132.26280283263512
1966,4794,90,2016-07-10 01:00:00+00:00,76.76594009580904
4005,5350,91,2016-07-10 07:00:00+00:00,51214.68040146785
4534,5014,91,2016-07-10 12:00:00+00:00,7564.178734504887
5219,2946,85,2016-07-10 12:00:00+00:00,804669.9472351066
1425,2520,84,2016-07-10 13:00:00+00:00,159344.2752000632
1434,2688,85,2016-07-10 16:00:00+00:00,5885.914236725816
5113,1060,80,2016-07-10 18:00:00+00:00,11352.39916377769
5192,2485,84,2016-07-10 22:00:00+00:00,19877.192397208688
470,1802,82,2016-07-11 01:00:00+00:00,2276.832743748595
5365,5221,91,2016-07-11 01:00:00+00:00,490104.3232320463
722,149,78,2016-07-11 06:00:00+00:00,19346.75367480517
2234,3625,87,2016-07-11 12:00:00+00:00,52402.60125750382
645,4144,88,2016-07-11 14:00:00+00:00,23277.794213264675
2664,1858,82,2016-07-11 18:00:00+00:00,3207.571656701771
4566,112,78,2016-07-11 18:00:00+00:00,556995.6208153488
3210,972,80,2016-07-11 22:00:00+00:00,5567.8503803991
5011,4763,90,2016-07-12 03:00:00+00:00,37358.27298013844
3988,5016,91,2016-07-12 03:00:00+00:00,6250.548015184702
1737,784,80,2016-07-12 03:00:00+00:00,5137.743813718664
285,4275,89,2016-07-12 05:00:00+00:00,2100.635723815985
4402,2999,85,2016-07-12 09:00:00+00:00,26347.608808721543
2618,1028,80,2016-07-12 12:00:00+00:00,7340.57966244486
913,4979,90,2016-07-12 12:00:00+00:00,378474.96893039136
1247,3205,86,2016-07-12 16:00:00+00:00,4049.7657657311474
422,1095,80,2016-07-13 11:00:00+00:00,1659.5828969065794
3865,2964,85,2016-07-13 22:00:00+00:00,56083.43349902185
389,525,79,2016-07-14 04:00:00+00:00,14354.267093138831
2108,1871,82,2016-07-14 04:00:00+00:00,5611.881301108231
2942,3903,88,2016-07-14 05:00:00+00:00,108545.22368824524
4880,2832,85,2016-07-14 06:00:00+00:00,611485.7779624147
1368,5176,91,2016-07-14 10:00:00+00:00,4419.568087191815
111,1590,82,2016-07-14 10:00:00+00:00,6183.268185478296
4363,2513,84,2016-07-14 13:00:00+00:00,113031.71644098936
4189,3214,86,2016-07-14 22:00:00+00:00,19493.457920051984
4927,3688,87,2016-07-15 16:00:00+00:00,36326.41274105381
4878,2826,85,2016-07-15 17:00:00+00:00,64534.947934428696
3150,38,78,2016-07-15 18:00:00+00:00,4715.729453771694
540,2744,85,2016-07-15 18:00:00+00:00,1775.3431637009603
